accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
9.658 9.644 1.2689362 5.871765 10.330841
9.677 9.664 0.17399597 4.8294525 11.501755
9.700 9.684 -0.8260193 3.9132538 10.644775
9.718 9.704 -0.55430603 3.9800873 8.70636
9.738 9.724 0.8366089 4.8380737 7.4301453
9.759 9.744 2.2879639 5.666626 7.277939
9.787 9.765 2.7530365 5.7362976 7.481598
9.796 9.785 2.1166534 5.207138 7.4792023
9.818 9.805 1.3669434 4.848648 7.117035
9.838 9.825 1.0317383 5.0148163 6.0798492
9.860 9.845 0.8170929 5.3588715 4.819519
9.877 9.865 0.12840271 5.40567 4.5409393
9.897 9.885 -1.1015167 5.0013885 5.5755005
9.920 9.906 -2.1282654 4.674286 6.730942
9.941 9.926 -2.202179 5.054123 7.986923
9.958 9.946 -2.0110931 5.7215576 8.601715
9.977 9.966 -1.8804779 6.061157 8.340424
10.007 9.986 -1.7909851 6.3294373 8.401199
10.017 10.006 -1.899353 6.4246674 8.796692
10.036 10.026 -1.7393036 6.5831146 9.727005
10.056 10.046 -1.8947144 6.8558044 10.537262
10.078 10.067 -1.7809143 7.1952667 9.487152
10.098 10.087 -1.467865 7.5901337 8.652481
10.116 10.107 -0.70780945 7.202362 11.369049
10.137 10.127 -0.836853 5.8264465 13.912155
10.156 10.147 -1.4655457 4.680008 12.646896
10.178 10.167 -1.0730743 4.612808 9.102768
10.201 10.187 0.14328003 5.2646637 6.690155
10.219 10.208 1.2550964 5.6076965 5.6604614
10.238 10.228 1.6920471 5.0713654 6.6297455
10.261 10.248 1.5130005 4.414337 8.050873
10.284 10.268 0.7279968 3.6907043 8.653885
10.299 10.288 0.16542053 2.9983826 8.702087
10.316 10.308 0.018936157 2.7072449 8.331116
10.338 10.328 0.30532837 3.1510925 6.8293915
10.356 10.349 0.28125 3.4893494 5.7792206
10.376 10.369 0.44158936 3.7932281 6.042618
10.395 10.389 -0.025970459 3.9638824 6.2772827
10.416 10.409 -0.046829224 4.252899 6.191452
